leadid,obsid,ccode,startobs,endobs,year,tenure,tenureyears,tenureend,age,female,LatinAm,Europe,Africa,Asia,MidEast
"A2.5-7123","MAS-2000",590,18sep2000,31dec2000,2000,105,0,0,70,0,0,0,1,0,0
"A2.5-7123","MAS-2000",590,01jan2001,31dec2001,2001,470,1,0,71,0,0,0,1,0,0
"A2.5-7123","MAS-2000",590,01jan2002,31dec2002,2002,835,2,0,72,0,0,0,1,0,0
"A2.5-7123","MAS-2000",590,01jan2003,30sep2003,2003,1108,3,1,73,0,0,0,1,0,0
"A2.5-7126","MAS-2003",590,30sep2003,31dec2003,2003,93,0,0,58,0,0,0,1,0,0
"A2.5-7126","MAS-2003",590,01jan2004,31dec2004,2004,459,1,1,59,0,0,0,1,0,0
"A2.5-7129","MOR-1859",600,28aug1859,31dec1859,1859,126,0,0,56,0,0,0,0,0,1
"A2.5-7129","MOR-1859",600,01jan1860,31dec1860,1860,492,1,0,57,0,0,0,0,0,1
"A2.5-7129","MOR-1859",600,01jan1861,31dec1861,1861,857,2,0,58,0,0,0,0,0,1
"A2.5-7129","MOR-1859",600,01jan1862,31dec1862,1862,1222,3,0,59,0,0,0,0,0,1
"A2.5-7129","MOR-1859",600,01jan1863,31dec1863,1863,1587,4,0,60,0,0,0,0,0,1
"A2.5-7129","MOR-1859",600,01jan1864,31dec1864,1864,1953,5,0,61,0,0,0,0,0,1
"A2.5-7129","MOR-1859",600,01jan1865,31dec1865,1865,2318,6,0,62,0,0,0,0,0,1
"A2.5-7129","MOR-1859",600,01jan1866,31dec1866,1866,2683,7,0,63,0,0,0,0,0,1
"A2.5-7129","MOR-1859",600,01jan1867,31dec1867,1867,3048,8,0,64,0,0,0,0,0,1
"A2.5-7129","MOR-1859",600,01jan1868,31dec1868,1868,3414,9,0,65,0,0,0,0,0,1
"A2.5-7129","MOR-1859",600,01jan1869,31dec1869,1869,3779,10,0,66,0,0,0,0,0,1
"A2.5-7129","MOR-1859",600,01jan1870,31dec1870,1870,4144,11,0,67,0,0,0,0,0,1
"A2.5-7129","MOR-1859",600,01jan1871,31dec1871,1871,4509,12,0,68,0,0,0,0,0,1
"A2.5-7129","MOR-1859",600,01jan1872,31dec1872,1872,4875,13,0,69,0,0,0,0,0,1
"A2.5-7129","MOR-1859",600,01jan1873,31dec1873,1873,5240,14,0,70,0,0,0,0,0,1
"A2.5-7129","MOR-1859",600,01jan1874,31dec1874,1874,5605,15,0,71,0,0,0,0,0,1
"A2.5-7129","MOR-1859",600,01jan1875,31dec1875,1875,5970,16,0,72,0,0,0,0,0,1
"A2.5-7129","MOR-1859",600,01jan1876,31dec1876,1876,6336,17,0,73,0,0,0,0,0,1
"A2.5-7129","MOR-1859",600,01jan1877,31dec1877,1877,6701,18,0,74,0,0,0,0,0,1
"A2.5-7129","MOR-1859",600,01jan1878,31dec1878,1878,7066,19,0,75,0,0,0,0,0,1
"A2.5-7129","MOR-1859",600,01jan1879,31dec1879,1879,7431,20,0,76,0,0,0,0,0,1
"A2.5-7129","MOR-1859",600,01jan1880,31dec1880,1880,7797,21,0,77,0,0,0,0,0,1
"A2.5-7129","MOR-1859",600,01jan1881,31dec1881,1881,8162,22,0,78,0,0,0,0,0,1
"A2.5-7129","MOR-1859",600,01jan1882,31dec1882,1882,8527,23,0,79,0,0,0,0,0,1
"A2.5-7132","MOR-1883",600,25sep1883,31dec1883,1883,98,0,0,56,0,0,0,0,0,1
"A2.5-7129","MOR-1859",600,01jan1883,25sep1883,1883,8795,24,1,80,0,0,0,0,0,1
"A2.5-7132","MOR-1883",600,01jan1884,31dec1884,1884,464,1,0,57,0,0,0,0,0,1
"A2.5-7132","MOR-1883",600,01jan1885,31dec1885,1885,829,2,0,58,0,0,0,0,0,1
"A2.5-7132","MOR-1883",600,01jan1886,31dec1886,1886,1194,3,0,59,0,0,0,0,0,1
"A2.5-7132","MOR-1883",600,01jan1887,31dec1887,1887,1559,4,0,60,0,0,0,0,0,1
"A2.5-7132","MOR-1883",600,01jan1888,31dec1888,1888,1925,5,0,61,0,0,0,0,0,1
"A2.5-7132","MOR-1883",600,01jan1889,31dec1889,1889,2290,6,0,62,0,0,0,0,0,1
"A2.5-7132","MOR-1883",600,01jan1890,31dec1890,1890,2655,7,0,63,0,0,0,0,0,1
"A2.5-7132","MOR-1883",600,01jan1891,31dec1891,1891,3020,8,0,64,0,0,0,0,0,1
"A2.5-7132","MOR-1883",600,01jan1892,31dec1892,1892,3386,9,0,65,0,0,0,0,0,1
"A2.5-7132","MOR-1883",600,01jan1893,31dec1893,1893,3751,10,0,66,0,0,0,0,0,1
"A2.5-7132","MOR-1883",600,01jan1894,07jun1894,1894,3909,11,1,67,0,0,0,0,0,1
"A2.5-7135","MOR-1894",600,07jun1894,31dec1894,1894,208,1,0,13,0,0,0,0,0,1
"A2.5-7135","MOR-1894",600,01jan1895,31dec1895,1895,573,2,0,14,0,0,0,0,0,1
"A2.5-7135","MOR-1894",600,01jan1896,31dec1896,1896,939,3,0,15,0,0,0,0,0,1
"A2.5-7135","MOR-1894",600,01jan1897,31dec1897,1897,1304,4,0,16,0,0,0,0,0,1
"A2.5-7135","MOR-1894",600,01jan1898,31dec1898,1898,1669,5,0,17,0,0,0,0,0,1
"A2.5-7135","MOR-1894",600,01jan1899,31dec1899,1899,2034,6,0,18,0,0,0,0,0,1
"A2.5-7135","MOR-1894",600,01jan1900,31dec1900,1900,2399,7,0,19,0,0,0,0,0,1
"A2.5-7135","MOR-1894",600,01jan1901,31dec1901,1901,2764,8,0,20,0,0,0,0,0,1
"A2.5-7135","MOR-1894",600,01jan1902,31dec1902,1902,3129,9,0,21,0,0,0,0,0,1
"A2.5-7135","MOR-1894",600,01jan1903,31dec1903,1903,3494,10,0,22,0,0,0,0,0,1
"A2.5-7135","MOR-1894",600,01jan1904,31dec1904,1904,3860,11,0,23,0,0,0,0,0,1
"A2.5-7135","MOR-1894",600,01jan1905,31dec1905,1905,4225,12,0,24,0,0,0,0,0,1
"A2.5-7135","MOR-1894",600,01jan1906,31dec1906,1906,4590,13,0,25,0,0,0,0,0,1
"A2.5-7135","MOR-1894",600,01jan1907,31dec1907,1907,4955,14,0,26,0,0,0,0,0,1
"A2.5-7135","MOR-1894",600,01jan1908,05jan1908,1908,4960,14,1,27,0,0,0,0,0,1
"A2.5-7138","MOR-1956",600,02mar1956,31dec1956,1956,305,1,0,47,0,0,0,0,0,1
"A2.5-7138","MOR-1956",600,01jan1957,31dec1957,1957,670,2,0,48,0,0,0,0,0,1
"A2.5-7138","MOR-1956",600,01jan1958,31dec1958,1958,1035,3,0,49,0,0,0,0,0,1
"A2.5-7138","MOR-1956",600,01jan1959,31dec1959,1959,1400,4,0,50,0,0,0,0,0,1
"A2.5-7138","MOR-1956",600,01jan1960,31dec1960,1960,1766,5,0,51,0,0,0,0,0,1
"A2.5-7138","MOR-1956",600,01jan1961,26feb1961,1961,1823,5,1,52,0,0,0,0,0,1
"A2.5-7141","MOR-1961",600,26feb1961,31dec1961,1961,309,1,0,32,0,0,0,0,0,1
"A2.5-7141","MOR-1961",600,01jan1962,31dec1962,1962,674,2,0,33,0,0,0,0,0,1
"A2.5-7141","MOR-1961",600,01jan1963,31dec1963,1963,1039,3,0,34,0,0,0,0,0,1
"A2.5-7141","MOR-1961",600,01jan1964,31dec1964,1964,1405,4,0,35,0,0,0,0,0,1
"A2.5-7141","MOR-1961",600,01jan1965,31dec1965,1965,1770,5,0,36,0,0,0,0,0,1
"A2.5-7141","MOR-1961",600,01jan1966,31dec1966,1966,2135,6,0,37,0,0,0,0,0,1
"A2.5-7141","MOR-1961",600,01jan1967,31dec1967,1967,2500,7,0,38,0,0,0,0,0,1
"A2.5-7141","MOR-1961",600,01jan1968,31dec1968,1968,2866,8,0,39,0,0,0,0,0,1
"A2.5-7141","MOR-1961",600,01jan1969,31dec1969,1969,3231,9,0,40,0,0,0,0,0,1
"A2.5-7141","MOR-1961",600,01jan1970,31dec1970,1970,3596,10,0,41,0,0,0,0,0,1
"A2.5-7141","MOR-1961",600,01jan1971,31dec1971,1971,3961,11,0,42,0,0,0,0,0,1
"A2.5-7141","MOR-1961",600,01jan1972,31dec1972,1972,4327,12,0,43,0,0,0,0,0,1
"A2.5-7141","MOR-1961",600,01jan1973,31dec1973,1973,4692,13,0,44,0,0,0,0,0,1
"A2.5-7141","MOR-1961",600,01jan1974,31dec1974,1974,5057,14,0,45,0,0,0,0,0,1
"A2.5-7141","MOR-1961",600,01jan1975,31dec1975,1975,5422,15,0,46,0,0,0,0,0,1
"A2.5-7141","MOR-1961",600,01jan1976,31dec1976,1976,5788,16,0,47,0,0,0,0,0,1
"A2.5-7141","MOR-1961",600,01jan1977,31dec1977,1977,6153,17,0,48,0,0,0,0,0,1
"A2.5-7141","MOR-1961",600,01jan1978,31dec1978,1978,6518,18,0,49,0,0,0,0,0,1
"A2.5-7141","MOR-1961",600,01jan1979,31dec1979,1979,6883,19,0,50,0,0,0,0,0,1
"A2.5-7141","MOR-1961",600,01jan1980,31dec1980,1980,7249,20,0,51,0,0,0,0,0,1
"A2.5-7141","MOR-1961",600,01jan1981,31dec1981,1981,7614,21,0,52,0,0,0,0,0,1
"A2.5-7141","MOR-1961",600,01jan1982,31dec1982,1982,7979,22,0,53,0,0,0,0,0,1
"A2.5-7141","MOR-1961",600,01jan1983,31dec1983,1983,8344,23,0,54,0,0,0,0,0,1
"A2.5-7141","MOR-1961",600,01jan1984,31dec1984,1984,8710,24,0,55,0,0,0,0,0,1
"A2.5-7141","MOR-1961",600,01jan1985,31dec1985,1985,9075,25,0,56,0,0,0,0,0,1
"A2.5-7141","MOR-1961",600,01jan1986,31dec1986,1986,9440,26,0,57,0,0,0,0,0,1
"A2.5-7141","MOR-1961",600,01jan1987,31dec1987,1987,9805,27,0,58,0,0,0,0,0,1
"A2.5-7141","MOR-1961",600,01jan1988,31dec1988,1988,10171,28,0,59,0,0,0,0,0,1
"A2.5-7141","MOR-1961",600,01jan1989,31dec1989,1989,10536,29,0,60,0,0,0,0,0,1
"A2.5-7141","MOR-1961",600,01jan1990,31dec1990,1990,10901,30,0,61,0,0,0,0,0,1
"A2.5-7141","MOR-1961",600,01jan1991,31dec1991,1991,11266,31,0,62,0,0,0,0,0,1
"A2.5-7141","MOR-1961",600,01jan1992,31dec1992,1992,11632,32,0,63,0,0,0,0,0,1
"A2.5-7141","MOR-1961",600,01jan1993,31dec1993,1993,11997,33,0,64,0,0,0,0,0,1
"A2.5-7141","MOR-1961",600,01jan1994,31dec1994,1994,12362,34,0,65,0,0,0,0,0,1
"A2.5-7141","MOR-1961",600,01jan1995,31dec1995,1995,12727,35,0,66,0,0,0,0,0,1
"A2.5-7141","MOR-1961",600,01jan1996,31dec1996,1996,13093,36,0,67,0,0,0,0,0,1
"A2.5-7141","MOR-1961",600,01jan1997,31dec1997,1997,13458,37,0,68,0,0,0,0,0,1
"A2.5-7141","MOR-1961",600,01jan1998,31dec1998,1998,13823,38,0,69,0,0,0,0,0,1
"A2.5-7144","MOR-1999",600,23jul1999,31dec1999,1999,162,0,0,36,0,0,0,0,0,1
"A2.5-7141","MOR-1961",600,01jan1999,23jul1999,1999,14027,38,1,70,0,0,0,0,0,1
"A2.5-7144","MOR-1999",600,01jan2000,31dec2000,2000,528,1,0,37,0,0,0,0,0,1
"A2.5-7144","MOR-1999",600,01jan2001,31dec2001,2001,893,2,0,38,0,0,0,0,0,1
"A2.5-7144","MOR-1999",600,01jan2002,31dec2002,2002,1258,3,0,39,0,0,0,0,0,1
"A2.5-7144","MOR-1999",600,01jan2003,31dec2003,2003,1623,4,0,40,0,0,0,0,0,1
"A2.5-7144","MOR-1999",600,01jan2004,31dec2004,2004,1989,5,1,41,0,0,0,0,0,1
"A2.5-7147","ALG-1962-1",615,03jul1962,25sep1962,1962,85,0,1,42,0,0,0,0,0,1
"A2.5-7150","ALG-1962-2",615,26sep1962,31dec1962,1962,97,0,0,46,0,0,0,0,0,1
"A2.5-7150","ALG-1962-2",615,01jan1963,31dec1963,1963,462,1,0,47,0,0,0,0,0,1
"A2.5-7150","ALG-1962-2",615,01jan1964,31dec1964,1964,828,2,0,48,0,0,0,0,0,1
"A2.5-7153","ALG-1965",615,19jun1965,31dec1965,1965,196,1,0,38,0,0,0,0,0,1
"A2.5-7150","ALG-1962-2",615,01jan1965,19jun1965,1965,998,3,1,49,0,0,0,0,0,1
"A2.5-7153","ALG-1965",615,01jan1966,31dec1966,1966,561,2,0,39,0,0,0,0,0,1
"A2.5-7153","ALG-1965",615,01jan1967,31dec1967,1967,926,3,0,40,0,0,0,0,0,1
"A2.5-7153","ALG-1965",615,01jan1968,31dec1968,1968,1292,4,0,41,0,0,0,0,0,1
"A2.5-7153","ALG-1965",615,01jan1969,31dec1969,1969,1657,5,0,42,0,0,0,0,0,1
"A2.5-7153","ALG-1965",615,01jan1970,31dec1970,1970,2022,6,0,43,0,0,0,0,0,1
"A2.5-7153","ALG-1965",615,01jan1971,31dec1971,1971,2387,7,0,44,0,0,0,0,0,1
"A2.5-7153","ALG-1965",615,01jan1972,31dec1972,1972,2753,8,0,45,0,0,0,0,0,1
"A2.5-7153","ALG-1965",615,01jan1973,31dec1973,1973,3118,9,0,46,0,0,0,0,0,1
"A2.5-7153","ALG-1965",615,01jan1974,31dec1974,1974,3483,10,0,47,0,0,0,0,0,1
"A2.5-7153","ALG-1965",615,01jan1975,31dec1975,1975,3848,11,0,48,0,0,0,0,0,1
"A2.5-7153","ALG-1965",615,01jan1976,31dec1976,1976,4214,12,0,49,0,0,0,0,0,1
"A2.5-7153","ALG-1965",615,01jan1977,31dec1977,1977,4579,13,0,50,0,0,0,0,0,1
"A2.5-7153","ALG-1965",615,01jan1978,27dec1978,1978,4940,14,1,51,0,0,0,0,0,1
"A2.5-7156","ALG-1978",615,27dec1978,31dec1978,1978,5,0,0,53,0,0,0,0,0,1
"A2.5-7159","ALG-1979",615,07feb1979,31dec1979,1979,328,1,0,50,0,0,0,0,0,1
"A2.5-7156","ALG-1978",615,01jan1979,07feb1979,1979,43,0,1,54,0,0,0,0,0,1
"A2.5-7159","ALG-1979",615,01jan1980,31dec1980,1980,694,2,0,51,0,0,0,0,0,1
"A2.5-7159","ALG-1979",615,01jan1981,31dec1981,1981,1059,3,0,52,0,0,0,0,0,1
"A2.5-7159","ALG-1979",615,01jan1982,31dec1982,1982,1424,4,0,53,0,0,0,0,0,1
"A2.5-7159","ALG-1979",615,01jan1983,31dec1983,1983,1789,5,0,54,0,0,0,0,0,1
"A2.5-7159","ALG-1979",615,01jan1984,31dec1984,1984,2155,6,0,55,0,0,0,0,0,1
"A2.5-7159","ALG-1979",615,01jan1985,31dec1985,1985,2520,7,0,56,0,0,0,0,0,1
"A2.5-7159","ALG-1979",615,01jan1986,31dec1986,1986,2885,8,0,57,0,0,0,0,0,1
"A2.5-7159","ALG-1979",615,01jan1987,31dec1987,1987,3250,9,0,58,0,0,0,0,0,1
"A2.5-7159","ALG-1979",615,01jan1988,31dec1988,1988,3616,10,0,59,0,0,0,0,0,1
"A2.5-7159","ALG-1979",615,01jan1989,31dec1989,1989,3981,11,0,60,0,0,0,0,0,1
"A2.5-7159","ALG-1979",615,01jan1990,31dec1990,1990,4346,12,0,61,0,0,0,0,0,1
"A2.5-7159","ALG-1979",615,01jan1991,31dec1991,1991,4711,13,0,62,0,0,0,0,0,1
"A2.5-7162","ALG-1992-1",615,14jan1992,29jun1992,1992,168,0,1,73,0,0,0,0,0,1
"A2.5-7165","ALG-1992-2",615,02jul1992,31dec1992,1992,183,1,0,64,0,0,0,0,0,1
"A2.5-7159","ALG-1979",615,01jan1992,11jan1992,1992,4722,13,1,63,0,0,0,0,0,1
"A2.5-7165","ALG-1992-2",615,01jan1993,31dec1993,1993,548,2,0,65,0,0,0,0,0,1
"A2.5-7168","ALG-1994",615,31jan1994,31dec1994,1994,335,1,0,53,0,0,0,0,0,1
"A2.5-7165","ALG-1992-2",615,01jan1994,31jan1994,1994,579,2,1,66,0,0,0,0,0,1
"A2.5-7168","ALG-1994",615,01jan1995,31dec1995,1995,700,2,0,54,0,0,0,0,0,1
"A2.5-7168","ALG-1994",615,01jan1996,31dec1996,1996,1066,3,0,55,0,0,0,0,0,1
"A2.5-7168","ALG-1994",615,01jan1997,31dec1997,1997,1431,4,0,56,0,0,0,0,0,1
"A2.5-7168","ALG-1994",615,01jan1998,31dec1998,1998,1796,5,0,57,0,0,0,0,0,1
"A2.5-7171","ALG-1999",615,27apr1999,31dec1999,1999,249,1,0,62,0,0,0,0,0,1
"A2.5-7168","ALG-1994",615,01jan1999,27apr1999,1999,1913,5,1,58,0,0,0,0,0,1
"A2.5-7171","ALG-1999",615,01jan2000,31dec2000,2000,615,2,0,63,0,0,0,0,0,1
"A2.5-7171","ALG-1999",615,01jan2001,31dec2001,2001,980,3,0,64,0,0,0,0,0,1
"A2.5-7171","ALG-1999",615,01jan2002,31dec2002,2002,1345,4,0,65,0,0,0,0,0,1
"A2.5-7171","ALG-1999",615,01jan2003,31dec2003,2003,1710,5,0,66,0,0,0,0,0,1
"A2.5-7171","ALG-1999",615,01jan2004,31dec2004,2004,2076,6,1,67,0,0,0,0,0,1
"A2.5-7174","TUN-1859",616,23sep1859,31dec1859,1859,100,0,0,46,0,0,0,0,0,1
"A2.5-7174","TUN-1859",616,01jan1860,31dec1860,1860,466,1,0,47,0,0,0,0,0,1
"A2.5-7174","TUN-1859",616,01jan1861,31dec1861,1861,831,2,0,48,0,0,0,0,0,1
"A2.5-7174","TUN-1859",616,01jan1862,31dec1862,1862,1196,3,0,49,0,0,0,0,0,1
"A2.5-7174","TUN-1859",616,01jan1863,31dec1863,1863,1561,4,0,50,0,0,0,0,0,1
"A2.5-7174","TUN-1859",616,01jan1864,31dec1864,1864,1927,5,0,51,0,0,0,0,0,1
"A2.5-7174","TUN-1859",616,01jan1865,31dec1865,1865,2292,6,0,52,0,0,0,0,0,1
"A2.5-7174","TUN-1859",616,01jan1866,31dec1866,1866,2657,7,0,53,0,0,0,0,0,1
"A2.5-7174","TUN-1859",616,01jan1867,31dec1867,1867,3022,8,0,54,0,0,0,0,0,1
"A2.5-7174","TUN-1859",616,01jan1868,31dec1868,1868,3388,9,0,55,0,0,0,0,0,1
"A2.5-7174","TUN-1859",616,01jan1869,31dec1869,1869,3753,10,0,56,0,0,0,0,0,1
"A2.5-7174","TUN-1859",616,01jan1870,31dec1870,1870,4118,11,0,57,0,0,0,0,0,1
"A2.5-7174","TUN-1859",616,01jan1871,31dec1871,1871,4483,12,0,58,0,0,0,0,0,1
"A2.5-7174","TUN-1859",616,01jan1872,31dec1872,1872,4849,13,0,59,0,0,0,0,0,1
"A2.5-7174","TUN-1859",616,01jan1873,31dec1873,1873,5214,14,0,60,0,0,0,0,0,1
"A2.5-7174","TUN-1859",616,01jan1874,31dec1874,1874,5579,15,0,61,0,0,0,0,0,1
"A2.5-7174","TUN-1859",616,01jan1875,31dec1875,1875,5944,16,0,62,0,0,0,0,0,1
"A2.5-7174","TUN-1859",616,01jan1876,31dec1876,1876,6310,17,0,63,0,0,0,0,0,1
"A2.5-7174","TUN-1859",616,01jan1877,31dec1877,1877,6675,18,0,64,0,0,0,0,0,1
"A2.5-7174","TUN-1859",616,01jan1878,31dec1878,1878,7040,19,0,65,0,0,0,0,0,1
"A2.5-7174","TUN-1859",616,01jan1879,31dec1879,1879,7405,20,0,66,0,0,0,0,0,1
"A2.5-7174","TUN-1859",616,01jan1880,31dec1880,1880,7771,21,0,67,0,0,0,0,0,1
"A2.5-7174","TUN-1859",616,01jan1881,31dec1881,1881,8136,22,0,68,0,0,0,0,0,1
"A2.5-7174","TUN-1859",616,01jan1882,28oct1882,1882,8437,23,1,69,0,0,0,0,0,1
"A2.5-7177","TUN-1943",616,15may1943,31dec1943,1943,231,1,0,62,0,0,0,0,0,1
"A2.5-7177","TUN-1943",616,01jan1944,31dec1944,1944,597,2,0,63,0,0,0,0,0,1
"A2.5-7177","TUN-1943",616,01jan1945,31dec1945,1945,962,3,0,64,0,0,0,0,0,1
"A2.5-7177","TUN-1943",616,01jan1946,31dec1946,1946,1327,4,0,65,0,0,0,0,0,1
"A2.5-7177","TUN-1943",616,01jan1947,31dec1947,1947,1692,5,0,66,0,0,0,0,0,1
"A2.5-7177","TUN-1943",616,01jan1948,31dec1948,1948,2058,6,0,67,0,0,0,0,0,1
"A2.5-7177","TUN-1943",616,01jan1949,31dec1949,1949,2423,7,0,68,0,0,0,0,0,1
"A2.5-7177","TUN-1943",616,01jan1950,31dec1950,1950,2788,8,0,69,0,0,0,0,0,1
"A2.5-7177","TUN-1943",616,01jan1951,31dec1951,1951,3153,9,0,70,0,0,0,0,0,1
"A2.5-7177","TUN-1943",616,01jan1952,31dec1952,1952,3519,10,0,71,0,0,0,0,0,1
"A2.5-7177","TUN-1943",616,01jan1953,31dec1953,1953,3884,11,0,72,0,0,0,0,0,1
"A2.5-7177","TUN-1943",616,01jan1954,31dec1954,1954,4249,12,0,73,0,0,0,0,0,1
"A2.5-7177","TUN-1943",616,01jan1955,31dec1955,1955,4614,13,0,74,0,0,0,0,0,1
"A2.5-7177","TUN-1943",616,01jan1956,31dec1956,1956,4980,14,0,75,0,0,0,0,0,1
"A2.5-7180","TUN-1957",616,25jul1957,31dec1957,1957,160,0,0,54,0,0,0,0,0,1
"A2.5-7177","TUN-1943",616,01jan1957,25jul1957,1957,5186,14,1,76,0,0,0,0,0,1
"A2.5-7180","TUN-1957",616,01jan1958,31dec1958,1958,525,1,0,55,0,0,0,0,0,1
"A2.5-7180","TUN-1957",616,01jan1959,31dec1959,1959,890,2,0,56,0,0,0,0,0,1
"A2.5-7180","TUN-1957",616,01jan1960,31dec1960,1960,1256,3,0,57,0,0,0,0,0,1
"A2.5-7180","TUN-1957",616,01jan1961,31dec1961,1961,1621,4,0,58,0,0,0,0,0,1
"A2.5-7180","TUN-1957",616,01jan1962,31dec1962,1962,1986,5,0,59,0,0,0,0,0,1
"A2.5-7180","TUN-1957",616,01jan1963,31dec1963,1963,2351,6,0,60,0,0,0,0,0,1
"A2.5-7180","TUN-1957",616,01jan1964,31dec1964,1964,2717,7,0,61,0,0,0,0,0,1
"A2.5-7180","TUN-1957",616,01jan1965,31dec1965,1965,3082,8,0,62,0,0,0,0,0,1
"A2.5-7180","TUN-1957",616,01jan1966,31dec1966,1966,3447,9,0,63,0,0,0,0,0,1
"A2.5-7180","TUN-1957",616,01jan1967,31dec1967,1967,3812,10,0,64,0,0,0,0,0,1
"A2.5-7180","TUN-1957",616,01jan1968,31dec1968,1968,4178,11,0,65,0,0,0,0,0,1
"A2.5-7180","TUN-1957",616,01jan1969,31dec1969,1969,4543,12,0,66,0,0,0,0,0,1
"A2.5-7180","TUN-1957",616,01jan1970,31dec1970,1970,4908,13,0,67,0,0,0,0,0,1
"A2.5-7180","TUN-1957",616,01jan1971,31dec1971,1971,5273,14,0,68,0,0,0,0,0,1
"A2.5-7180","TUN-1957",616,01jan1972,31dec1972,1972,5639,15,0,69,0,0,0,0,0,1
"A2.5-7180","TUN-1957",616,01jan1973,31dec1973,1973,6004,16,0,70,0,0,0,0,0,1
"A2.5-7180","TUN-1957",616,01jan1974,31dec1974,1974,6369,17,0,71,0,0,0,0,0,1
"A2.5-7180","TUN-1957",616,01jan1975,31dec1975,1975,6734,18,0,72,0,0,0,0,0,1
"A2.5-7180","TUN-1957",616,01jan1976,31dec1976,1976,7100,19,0,73,0,0,0,0,0,1
"A2.5-7180","TUN-1957",616,01jan1977,31dec1977,1977,7465,20,0,74,0,0,0,0,0,1
"A2.5-7180","TUN-1957",616,01jan1978,31dec1978,1978,7830,21,0,75,0,0,0,0,0,1
"A2.5-7180","TUN-1957",616,01jan1979,31dec1979,1979,8195,22,0,76,0,0,0,0,0,1
"A2.5-7180","TUN-1957",616,01jan1980,31dec1980,1980,8561,23,0,77,0,0,0,0,0,1
"A2.5-7180","TUN-1957",616,01jan1981,31dec1981,1981,8926,24,0,78,0,0,0,0,0,1
"A2.5-7180","TUN-1957",616,01jan1982,31dec1982,1982,9291,25,0,79,0,0,0,0,0,1
"A2.5-7180","TUN-1957",616,01jan1983,31dec1983,1983,9656,26,0,80,0,0,0,0,0,1
"A2.5-7180","TUN-1957",616,01jan1984,31dec1984,1984,10022,27,0,81,0,0,0,0,0,1
"A2.5-7180","TUN-1957",616,01jan1985,31dec1985,1985,10387,28,0,82,0,0,0,0,0,1
"A2.5-7180","TUN-1957",616,01jan1986,31dec1986,1986,10752,29,0,83,0,0,0,0,0,1
"A2.5-7180","TUN-1957",616,01jan1987,07nov1987,1987,11063,30,1,84,0,0,0,0,0,1
"A2.5-7183","TUN-1987",616,07nov1987,31dec1987,1987,55,0,0,51,0,0,0,0,0,1
"A2.5-7183","TUN-1987",616,01jan1988,31dec1988,1988,421,1,0,52,0,0,0,0,0,1
"A2.5-7183","TUN-1987",616,01jan1989,31dec1989,1989,786,2,0,53,0,0,0,0,0,1
"A2.5-7183","TUN-1987",616,01jan1990,31dec1990,1990,1151,3,0,54,0,0,0,0,0,1
"A2.5-7183","TUN-1987",616,01jan1991,31dec1991,1991,1516,4,0,55,0,0,0,0,0,1
"A2.5-7183","TUN-1987",616,01jan1992,31dec1992,1992,1882,5,0,56,0,0,0,0,0,1
"A2.5-7183","TUN-1987",616,01jan1993,31dec1993,1993,2247,6,0,57,0,0,0,0,0,1
"A2.5-7183","TUN-1987",616,01jan1994,31dec1994,1994,2612,7,0,58,0,0,0,0,0,1
"A2.5-7183","TUN-1987",616,01jan1995,31dec1995,1995,2977,8,0,59,0,0,0,0,0,1
"A2.5-7183","TUN-1987",616,01jan1996,31dec1996,1996,3343,9,0,60,0,0,0,0,0,1
"A2.5-7183","TUN-1987",616,01jan1997,31dec1997,1997,3708,10,0,61,0,0,0,0,0,1
"A2.5-7183","TUN-1987",616,01jan1998,31dec1998,1998,4073,11,0,62,0,0,0,0,0,1
"A2.5-7183","TUN-1987",616,01jan1999,31dec1999,1999,4438,12,0,63,0,0,0,0,0,1
"A2.5-7183","TUN-1987",616,01jan2000,31dec2000,2000,4804,13,0,64,0,0,0,0,0,1
"A2.5-7183","TUN-1987",616,01jan2001,31dec2001,2001,5169,14,0,65,0,0,0,0,0,1
"A2.5-7183","TUN-1987",616,01jan2002,31dec2002,2002,5534,15,0,66,0,0,0,0,0,1
"A2.5-7183","TUN-1987",616,01jan2003,31dec2003,2003,5899,16,0,67,0,0,0,0,0,1
"A2.5-7183","TUN-1987",616,01jan2004,31dec2004,2004,6265,17,1,68,0,0,0,0,0,1
"A2.5-7186","LIB-1951",620,24dec1951,31dec1951,1951,8,0,0,61,0,0,0,0,0,1
"A2.5-7186","LIB-1951",620,01jan1952,31dec1952,1952,374,1,0,62,0,0,0,0,0,1
"A2.5-7186","LIB-1951",620,01jan1953,31dec1953,1953,739,2,0,63,0,0,0,0,0,1
"A2.5-7186","LIB-1951",620,01jan1954,31dec1954,1954,1104,3,0,64,0,0,0,0,0,1
"A2.5-7186","LIB-1951",620,01jan1955,31dec1955,1955,1469,4,0,65,0,0,0,0,0,1
"A2.5-7186","LIB-1951",620,01jan1956,31dec1956,1956,1835,5,0,66,0,0,0,0,0,1
"A2.5-7186","LIB-1951",620,01jan1957,31dec1957,1957,2200,6,0,67,0,0,0,0,0,1
"A2.5-7186","LIB-1951",620,01jan1958,31dec1958,1958,2565,7,0,68,0,0,0,0,0,1
"A2.5-7186","LIB-1951",620,01jan1959,31dec1959,1959,2930,8,0,69,0,0,0,0,0,1
"A2.5-7186","LIB-1951",620,01jan1960,31dec1960,1960,3296,9,0,70,0,0,0,0,0,1
